Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,group,pathway_db,n_genes
Reactome_2022_fixed.gmt,Ribosomal Scanning And Start Codon Recognition R-HSA-72702,2/57,0.0611096704826697,0.2791014105145411,6.437092264678472,17.992221012921416,EIF4A1;RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,Role Of Nef In HIV-1 Replication And Disease Pathogenesis R-HSA-164952,2/27,0.01537908526765405,0.14022107155802221,14.050709939148073,58.65815624544586,AP2S1;AP1S2,5,REACTOME,100
Reactome_2022_fixed.gmt,Role Of Phospholipids In Phagocytosis R-HSA-2029485,1/26,0.1683144723625949,0.3983014231481253,8.315726290516206,14.81796888750353,PLD4,5,REACTOME,100
Reactome_2022_fixed.gmt,SARS-CoV Infections R-HSA-9679506,2/369,0.7398478385022123,0.8321012187235015,0.9428571428571428,0.2840929811402769,AP2S1;RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,SARS-CoV-2 Infection R-HSA-9694516,1/283,0.8688181893160457,0.9295927186468381,0.732057070615857,0.10294288567291092,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678,1/47,0.28358459633409666,0.4803892069047539,4.551020408163265,5.735399806626333,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,SARS-CoV-2-host Interactions R-HSA-9705683,1/196,0.75359812227811,0.840343229878468,1.0669137220105434,0.30182567486535,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,SLC-mediated Transmembrane Transport R-HSA-425407,1/247,0.8296112513723315,0.8960957767436334,0.8419505733327813,0.1572747335059925,SLC25A6,5,REACTOME,100
Reactome_2022_fixed.gmt,SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,1/108,0.5363301649675619,0.6597712346823182,1.957000474608448,1.2192217228373128,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,Scavenging By Class A Receptors R-HSA-3000480,1/19,0.12596620891770016,0.35825252077511055,11.469939327082184,23.76275035235414,FTH1,5,REACTOME,100
Reactome_2022_fixed.gmt,Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328,1/31,0.1973175055629685,0.41611174642530774,6.949146871863499,11.27805637598405,TUBA1B,5,REACTOME,100
Reactome_2022_fixed.gmt,Selenoamino Acid Metabolism R-HSA-2408522,1/114,0.5558160662849712,0.6756979629346708,1.8524678593904522,1.0879874505551976,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,Selenocysteine Synthesis R-HSA-2408557,1/90,0.472670567094279,0.6288750034301567,2.3546915973093148,1.7645037097285892,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,Sema4D In Semaphorin Signaling R-HSA-400685,1/24,0.15642594214958325,0.3879363365309665,9.025184541901867,16.74327501887001,MYL6,5,REACTOME,100
Reactome_2022_fixed.gmt,Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572,1/20,0.13214371613260856,0.3625181593018465,10.880690737833595,22.02105122836177,MYL6,5,REACTOME,100
Reactome_2022_fixed.gmt,Semaphorin Interactions R-HSA-373755,2/64,0.07482474850684588,0.29414371065736555,5.7122758620689655,14.80968402295449,MYL6;TYROBP,5,REACTOME,100
Reactome_2022_fixed.gmt,Sensory Perception R-HSA-9709957,1/616,0.9888338767542711,0.9935656242550247,0.3249556524478191,0.003648905052396011,GSN,5,REACTOME,100
Reactome_2022_fixed.gmt,Sensory Processing Of Sound By Outer Hair Cells Of Cochlea R-HSA-9662361,1/53,0.31351941565673785,0.50885350185125,4.0285714285714285,4.672715783884278,GSN,5,REACTOME,100
Reactome_2022_fixed.gmt,Sensory Processing Of Sound R-HSA-9659379,1/75,0.41309352910501823,0.5928657130673872,2.832899602794138,2.50451341894826,GSN,5,REACTOME,100
Reactome_2022_fixed.gmt,Signal Regulatory Protein Family Interactions R-HSA-391160,1/13,0.08797973065718032,0.32212448224377016,16.98530612244898,41.285314359893654,TYROBP,5,REACTOME,100
Reactome_2022_fixed.gmt,Signal Transduction R-HSA-162582,13/2465,0.9145779767409096,0.9514066200996039,0.7127769075855896,0.06364566602742074,MYL6;AP2S1;SPINT2;RGS1;RAB7A;ACTG1;ID2;CYBA;ARPC3;VIM;TUBA1B;ARPC1B;LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,Signaling By GPCR R-HSA-372790,1/689,0.9935656242550247,0.9935656242550247,0.2883375572451203,0.00186126667156536,RGS1,5,REACTOME,100
Reactome_2022_fixed.gmt,Signaling By Interleukins R-HSA-449147,5/453,0.21489467542565752,0.43125232754440423,1.7587401650585885,2.7042516332802546,ANXA2;IL1B;VIM;CEBPD;LGALS9,5,REACTOME,100
Reactome_2022_fixed.gmt,Signaling By MET R-HSA-6806834,1/63,0.36069212804429857,0.5401669550421863,3.380734693877551,3.4474383318814428,SPINT2,5,REACTOME,100
Reactome_2022_fixed.gmt,Signaling By MST1 R-HSA-8852405,1/5,0.034787357669462685,0.2590777940127929,47.21768707482993,158.58066075913075,SPINT2,5,REACTOME,100
Reactome_2022_fixed.gmt,Signaling By NTRK1 (TRKA) R-HSA-187037,2/114,0.19208711415722926,0.4135208707551463,3.15816091954023,5.210353750789897,AP2S1;ID2,5,REACTOME,100
Reactome_2022_fixed.gmt,Signaling By NTRKs R-HSA-166520,2/132,0.23870060376592286,0.44309692914632387,2.7177962742766546,3.8933660514525608,AP2S1;ID2,5,REACTOME,100
Reactome_2022_fixed.gmt,Signaling By ROBO Receptors R-HSA-376176,1/209,0.7756718862630549,0.8526889529842093,0.9991190720892673,0.2538018968887285,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,4/496,0.4661690365147071,0.6288750034301567,1.2861216114051193,0.9815769798006824,AP2S1;ID2;CYBA;SPINT2,5,REACTOME,100
Reactome_2022_fixed.gmt,Signaling By Rho GTPases R-HSA-194315,9/644,0.036600718386848946,0.2590777940127929,2.2321727797430646,7.383329802088944,MYL6;RAB7A;ACTG1;CYBA;ARPC3;VIM;TUBA1B;ARPC1B;LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",9/660,0.04178674096980531,0.2590777940127929,2.1737915438828774,6.902171155311857,MYL6;RAB7A;ACTG1;CYBA;ARPC3;VIM;TUBA1B;ARPC1B;LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,Signaling By VEGF R-HSA-194138,1/102,0.5160014863409363,0.6509670602031521,2.0738916256157633,1.372181337401934,CYBA,5,REACTOME,100
Reactome_2022_fixed.gmt,Signaling By WNT R-HSA-195721,1/294,0.8789144540384088,0.9330941121640642,0.7038556478809582,0.09084503519692498,AP2S1,5,REACTOME,100
Reactome_2022_fixed.gmt,Smooth Muscle Contraction R-HSA-445355,3/43,0.0033976996937053225,0.042131476201946,12.540533540533541,71.28862722278258,MYL6;ANXA2;ALDH2,5,REACTOME,100
Reactome_2022_fixed.gmt,Striated Muscle Contraction R-HSA-390522,1/33,0.20863729424309796,0.4311837414357358,6.520251177394035,10.218263591696028,VIM,5,REACTOME,100
Reactome_2022_fixed.gmt,Suppression Of Phagosomal Maturation R-HSA-9637687,1/13,0.08797973065718032,0.32212448224377016,16.98530612244898,41.285314359893654,RAB7A,5,REACTOME,100
Reactome_2022_fixed.gmt,Surfactant Metabolism R-HSA-5683826,1/29,0.18583801562568908,0.4135208707551463,7.438238453276047,12.517661749684532,CTSH,5,REACTOME,100
Reactome_2022_fixed.gmt,Synthesis Of 12-Eicosatetraenoic Acid Derivatives R-HSA-2142712,1/7,0.0483655803757742,0.2791014105145411,32.6828885400314,98.99538652217927,GPX1,5,REACTOME,100
Reactome_2022_fixed.gmt,Synthesis Of 15-Eicosatetraenoic Acid Derivatives R-HSA-2142770,1/6,0.04160019013154394,0.2590777940127929,38.62894248608534,122.82653788401107,GPX1,5,REACTOME,100
Reactome_2022_fixed.gmt,Synthesis Of 5-Eicosatetraenoic Acids R-HSA-2142688,1/9,0.06175533550998405,0.2791014105145411,24.987995198079233,69.58094428453482,GPX1,5,REACTOME,100
Reactome_2022_fixed.gmt,Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204,1/26,0.1683144723625949,0.3983014231481253,8.315726290516206,14.81796888750353,PLD4,5,REACTOME,100
Reactome_2022_fixed.gmt,Synthesis Of PG R-HSA-1483148,1/8,0.05508385427886449,0.2791014105145411,28.322448979591837,82.10390858924342,PLD4,5,REACTOME,100
Reactome_2022_fixed.gmt,Synthesis Of PIPs At Golgi Membrane R-HSA-1660514,1/17,0.11348077256832248,0.34489254408019576,12.862708719851577,27.99082163817475,ARF3,5,REACTOME,100
Reactome_2022_fixed.gmt,"Synthesis, Secretion, And Deacylation Of Ghrelin R-HSA-422085",1/19,0.12596620891770016,0.35825252077511055,11.469939327082184,23.76275035235414,KLF4,5,REACTOME,100
Reactome_2022_fixed.gmt,TBC/RABGAPs R-HSA-8854214,2/45,0.03999596726051579,0.2590777940127929,8.222354340071343,26.46756661587111,RAB7A;GABARAP,5,REACTOME,100
Reactome_2022_fixed.gmt,TCR Signaling R-HSA-202403,7/116,1.6466401958573886e-05,0.00036461318622556466,10.45814307458143,115.18795916205356,HLA-DRB1;HLA-DRA;HLA-DQA2;HLA-DPA1;HLA-DQB2;HLA-DQA1;HLA-DRB5,5,REACTOME,100
Reactome_2022_fixed.gmt,TP53 Regulates Metabolic Genes R-HSA-5628897,1/81,0.43768170701495496,0.6223914182322754,2.6202307009760424,2.165000541973165,LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,2/44,0.03839026307539937,0.2590777940127929,8.416632860040568,27.43781422086932,PRELID1;BID,5,REACTOME,100
Reactome_2022_fixed.gmt,TP53 Regulates Transcription Of Genes Involved In Cytochrome C Release R-HSA-6803204,2/20,0.008593571834442062,0.08938542092016372,19.380242311276795,92.1867896322687,PRELID1;BID,5,REACTOME,100
Reactome_2022_fixed.gmt,Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,1/140,0.631329591233995,0.7385365029529752,1.5034013605442176,0.6914552101296628,LY86,5,REACTOME,100
Reactome_2022_fixed.gmt,Toll-like Receptor Cascades R-HSA-168898,1/162,0.6852221768555743,0.7896612447034499,1.2958235925949326,0.489837059062125,LY86,5,REACTOME,100
Reactome_2022_fixed.gmt,Trafficking Of GluR2-containing AMPA Receptors R-HSA-416993,1/17,0.11348077256832248,0.34489254408019576,12.862708719851577,27.99082163817475,AP2S1,5,REACTOME,100
Reactome_2022_fixed.gmt,Transcriptional Regulation By RUNX1 R-HSA-8878171,1/204,0.7674229461456865,0.8466231790219317,1.0241688813117384,0.27111511906132235,SPI1,5,REACTOME,100
Reactome_2022_fixed.gmt,Transcriptional Regulation By TP53 R-HSA-3700989,3/354,0.45815511210301374,0.6288750034301567,1.4016154542470332,1.0940274100276035,PRELID1;BID;LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,1/59,0.3422196367666297,0.5278014298390806,3.6132914704343277,3.8745416044594836,SPI1,5,REACTOME,100
Reactome_2022_fixed.gmt,Transcriptional Regulation Of Pluripotent Stem Cells R-HSA-452723,1/30,0.19159786140424548,0.4135208707551463,7.185402974749222,11.872847851369952,KLF4,5,REACTOME,100
Reactome_2022_fixed.gmt,Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,2/84,0.11845202718012528,0.35650610122173626,4.319122257053292,9.213755609450933,KLF4;CEBPD,5,REACTOME,100
Reactome_2022_fixed.gmt,Translation Initiation Complex Formation R-HSA-72649,2/57,0.0611096704826697,0.2791014105145411,6.437092264678472,17.992221012921416,EIF4A1;RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,Translation R-HSA-72766,3/281,0.31844964894954547,0.5112165868269662,1.7818357584964408,2.0389384518274327,EIF4A1;PPA1;RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,Translocation Of ZAP-70 To Immunological Synapse R-HSA-202430,7/17,1.1963275375774113e-11,1.236205122163325e-09,110.11111111111111,2769.2041031279987,HLA-DRB1;HLA-DRA;HLA-DQA2;HLA-DPA1;HLA-DQB2;HLA-DQA1;HLA-DRB5,5,REACTOME,100
Reactome_2022_fixed.gmt,Transmission Across Chemical Synapses R-HSA-112315,2/246,0.5211610715821974,0.6509670602031521,1.4345250687539666,0.9348744306759958,AP2S1;ALDH2,5,REACTOME,100
Reactome_2022_fixed.gmt,Transport Of Nucleosides And Free Purine And Pyrimidine Bases Across Plasma Membrane R-HSA-83936,1/12,0.08149222705904821,0.30808037058908466,18.464063886424135,46.29398054481847,SLC25A6,5,REACTOME,100
Reactome_2022_fixed.gmt,Transport Of Small Molecules R-HSA-382551,3/706,0.8832759674214831,0.9345240610944019,0.67581672059284,0.0838807448857728,SLC25A6;AP2S1;FTH1,5,REACTOME,100
Reactome_2022_fixed.gmt,"Transport Of Vitamins, Nucleosides, And Related Molecules R-HSA-425397",1/43,0.26291639918444537,0.4604750494190851,4.981272509003602,6.6545774415520125,SLC25A6,5,REACTOME,100
Reactome_2022_fixed.gmt,Transport To Golgi And Subsequent Modification R-HSA-948021,2/164,0.32241452836778306,0.5112165868269662,2.175809018567639,2.46283566549894,ARF3;ARF5,5,REACTOME,100
Reactome_2022_fixed.gmt,VEGFA-VEGFR2 Pathway R-HSA-4420097,1/93,0.4838492527384138,0.6355646963936792,2.277661334804192,1.653540862545354,CYBA,5,REACTOME,100
Reactome_2022_fixed.gmt,VLDLR Internalisation And Degradation R-HSA-8866427,1/16,0.10717224070661044,0.34250922287679625,13.693877551020408,30.582783395810978,AP2S1,5,REACTOME,100
Reactome_2022_fixed.gmt,Vesicle-mediated Transport R-HSA-5653656,8/637,0.07891417715364038,0.3057924364703565,1.9871422002185766,5.046137739830326,AP2S1;FTH1;ARF3;RAB7A;AP1S2;ARPC3;GABARAP;ARF5,5,REACTOME,100
Reactome_2022_fixed.gmt,Viral mRNA Translation R-HSA-192823,1/90,0.472670567094279,0.6288750034301567,2.3546915973093148,1.7645037097285892,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,"WNT5A-dependent Internalization Of FZD2, FZD5 And ROR2 R-HSA-5140745",1/11,0.07495920368365122,0.29414371065736555,20.224489795918366,52.39783597850002,AP2S1,5,REACTOME,100
Reactome_2022_fixed.gmt,WNT5A-dependent Internalization Of FZD4 R-HSA-5099900,1/15,0.10081942780394594,0.3360647593464865,14.63969035890218,33.58965992438192,AP2S1,5,REACTOME,100
Reactome_2022_fixed.gmt,"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",2/58,0.06301078627392248,0.2791014105145411,6.322551113823619,17.478372358353447,EIF4A1;RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,mTORC1-mediated Signaling R-HSA-166208,1/24,0.15642594214958325,0.3879363365309665,9.025184541901867,16.74327501887001,LAMTOR1,5,REACTOME,100
Reactome_2022_fixed.gmt,rRNA Processing In Nucleus And Cytosol R-HSA-8868773,1/189,0.7408385044118917,0.8321012187235015,1.10729172305527,0.3321571994939888,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,rRNA Processing R-HSA-72312,1/199,0.7588749251646556,0.8431943612940618,1.0504806456587672,0.2898468382873917,RPS11,5,REACTOME,100
Reactome_2022_fixed.gmt,tRNA Aminoacylation R-HSA-379724,1/42,0.2576581145550854,0.4564229457832941,5.101794934841406,6.918654872202668,PPA1,5,REACTOME,100
Reactome_2022_fixed.gmt,trans-Golgi Network Vesicle Budding R-HSA-199992,2/71,0.08941536983861659,0.32212448224377016,5.133465641280079,12.394561258430961,AP1S2;FTH1,5,REACTOME,100
