Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,group,category,n_genes,p_adj_global
GO_Biological_Process_2021_fixed.gmt,positive regulation of reactive oxygen species metabolic process (GO:2000379),1/49,0.2467743445346729,0.32256719037724474,5.35485621269669,7.492948260608062,TYROBP,4,GO_BP,100,0.44644303062400803
GO_Biological_Process_2021_fixed.gmt,regulation of interferon-beta production (GO:0032648),1/49,0.2467743445346729,0.32256719037724474,5.35485621269669,7.492948260608062,LILRB1,4,GO_BP,100,0.44644303062400803
GO_Biological_Process_2021_fixed.gmt,response to glucose (GO:0009749),1/49,0.2467743445346729,0.32256719037724474,5.35485621269669,7.492948260608062,TCF7L2,4,GO_BP,100,0.44644303062400803
GO_Biological_Process_2021_fixed.gmt,response to hydrogen peroxide (GO:0042542),1/49,0.2467743445346729,0.32256719037724474,5.35485621269669,7.492948260608062,HMOX1,4,GO_BP,100,0.44644303062400803
GO_Biological_Process_2021_fixed.gmt,secondary alcohol metabolic process (GO:1902652),1/49,0.2467743445346729,0.32256719037724474,5.35485621269669,7.492948260608062,RXRA,4,GO_BP,100,0.44644303062400803
GO_Biological_Process_2021_fixed.gmt,regulation of MAPK cascade (GO:0043408),2/166,0.24781162697874676,0.32353184633336385,2.6415891800507185,3.685245113244017,LYN;LILRA5,4,GO_BP,100,0.447032813751907
GO_Biological_Process_2021_fixed.gmt,actin polymerization or depolymerization (GO:0008154),1/50,0.25112532561809736,0.32549937289348113,5.246322877901825,7.249385526922322,AIF1,4,GO_BP,100,0.44805513339721126
GO_Biological_Process_2021_fixed.gmt,amino acid transport (GO:0006865),1/50,0.25112532561809736,0.32549937289348113,5.246322877901825,7.249385526922322,SLC7A7,4,GO_BP,100,0.44805513339721126
GO_Biological_Process_2021_fixed.gmt,negative regulation of ERK1 and ERK2 cascade (GO:0070373),1/50,0.25112532561809736,0.32549937289348113,5.246322877901825,7.249385526922322,LYN,4,GO_BP,100,0.44805513339721126
GO_Biological_Process_2021_fixed.gmt,positive regulation of cell morphogenesis involved in differentiation (GO:0010770),1/50,0.25112532561809736,0.32549937289348113,5.246322877901825,7.249385526922322,CUX1,4,GO_BP,100,0.44805513339721126
GO_Biological_Process_2021_fixed.gmt,regulation of cellular component movement (GO:0051270),1/50,0.25112532561809736,0.32549937289348113,5.246322877901825,7.249385526922322,LYN,4,GO_BP,100,0.44805513339721126
GO_Biological_Process_2021_fixed.gmt,regulation of generation of precursor metabolites and energy (GO:0043467),1/50,0.25112532561809736,0.32549937289348113,5.246322877901825,7.249385526922322,SLC2A6,4,GO_BP,100,0.44805513339721126
GO_Biological_Process_2021_fixed.gmt,cholesterol transport (GO:0030301),1/51,0.2554514639936491,0.3279608462911338,5.142087892999826,7.017524855514425,NPC2,4,GO_BP,100,0.44931873240367154
GO_Biological_Process_2021_fixed.gmt,inositol lipid-mediated signaling (GO:0048017),1/51,0.2554514639936491,0.3279608462911338,5.142087892999826,7.017524855514425,CSF1R,4,GO_BP,100,0.44931873240367154
GO_Biological_Process_2021_fixed.gmt,negative regulation of protein ubiquitination (GO:0031397),1/51,0.2554514639936491,0.3279608462911338,5.142087892999826,7.017524855514425,ARRB1,4,GO_BP,100,0.44931873240367154
GO_Biological_Process_2021_fixed.gmt,negative regulation of transport (GO:0051051),1/51,0.2554514639936491,0.3279608462911338,5.142087892999826,7.017524855514425,LILRB1,4,GO_BP,100,0.44931873240367154
GO_Biological_Process_2021_fixed.gmt,positive regulation of actin filament bundle assembly (GO:0032233),1/51,0.2554514639936491,0.3279608462911338,5.142087892999826,7.017524855514425,RHOC,4,GO_BP,100,0.44931873240367154
GO_Biological_Process_2021_fixed.gmt,positive regulation of fat cell differentiation (GO:0045600),1/51,0.2554514639936491,0.3279608462911338,5.142087892999826,7.017524855514425,CEBPB,4,GO_BP,100,0.44931873240367154
GO_Biological_Process_2021_fixed.gmt,regulation of apoptotic process (GO:0042981),6/742,0.25518059071807675,0.3279608462911338,1.5475368222202543,2.1136006993822942,LILRB1;BID;RNF144B;NEURL1;LGALS1;HCK,4,GO_BP,100,0.44931873240367154
GO_Biological_Process_2021_fixed.gmt,regulation of protein modification process (GO:0031399),1/51,0.2554514639936491,0.3279608462911338,5.142087892999826,7.017524855514425,LYN,4,GO_BP,100,0.44931873240367154
GO_Biological_Process_2021_fixed.gmt,glycolipid metabolic process (GO:0006664),1/52,0.2597528998458962,0.33190648313642296,5.041900868676546,6.796605822307313,PSAP,4,GO_BP,100,0.4521650867090109
GO_Biological_Process_2021_fixed.gmt,negative regulation of protein metabolic process (GO:0051248),1/52,0.2597528998458962,0.33190648313642296,5.041900868676546,6.796605822307313,LILRB2,4,GO_BP,100,0.4521650867090109
GO_Biological_Process_2021_fixed.gmt,regulation of intrinsic apoptotic signaling pathway (GO:2001242),1/52,0.2597528998458962,0.33190648313642296,5.041900868676546,6.796605822307313,BID,4,GO_BP,100,0.4521650867090109
GO_Biological_Process_2021_fixed.gmt,signal transduction in response to DNA damage (GO:0042770),1/52,0.2597528998458962,0.33190648313642296,5.041900868676546,6.796605822307313,BID,4,GO_BP,100,0.4521650867090109
GO_Biological_Process_2021_fixed.gmt,regulation of DNA replication (GO:0006275),1/53,0.26402977257772337,0.33697306275858196,4.945530492898914,6.585930352889832,S100A11,4,GO_BP,100,0.45665259420812004
GO_Biological_Process_2021_fixed.gmt,positive regulation of apoptotic process (GO:0043065),3/310,0.2645179190568898,0.3371979604958702,1.9826006523538289,2.6365541083479602,NEURL1;BID;LILRB1,4,GO_BP,100,0.45687449453475626
GO_Biological_Process_2021_fixed.gmt,inorganic anion transport (GO:0015698),1/54,0.2682822208146434,0.3391965856147714,4.852762747991474,6.384856571742338,TTYH3,4,GO_BP,100,0.4582151849127416
GO_Biological_Process_2021_fixed.gmt,mitochondrion organization (GO:0007005),2/175,0.2670309226044123,0.3391965856147714,2.503026789216104,3.3049735753970024,TYMP;BID,4,GO_BP,100,0.4582151849127416
GO_Biological_Process_2021_fixed.gmt,positive regulation of transcription by RNA polymerase II (GO:0045944),7/908,0.2676600469072498,0.3391965856147714,1.4598834228068522,1.924181221510065,CEBPB;TCF7L2;LILRB1;ARRB1;RXRA;CAMK1;SPI1,4,GO_BP,100,0.4582151849127416
GO_Biological_Process_2021_fixed.gmt,regulation of cyclin-dependent protein kinase activity (GO:1904029),1/54,0.2682822208146434,0.3391965856147714,4.852762747991474,6.384856571742338,CDKN1C,4,GO_BP,100,0.4582151849127416
GO_Biological_Process_2021_fixed.gmt,regulation of megakaryocyte differentiation (GO:0045652),1/54,0.2682822208146434,0.3391965856147714,4.852762747991474,6.384856571742338,TESC,4,GO_BP,100,0.4582151849127416
GO_Biological_Process_2021_fixed.gmt,regulation of proteolysis (GO:0030162),1/54,0.2682822208146434,0.3391965856147714,4.852762747991474,6.384856571742338,CST3,4,GO_BP,100,0.4582151849127416
GO_Biological_Process_2021_fixed.gmt,striated muscle contraction (GO:0006941),1/54,0.2682822208146434,0.3391965856147714,4.852762747991474,6.384856571742338,TNNI2,4,GO_BP,100,0.4582151849127416
GO_Molecular_Function_2021_fixed.gmt,pentosyltransferase activity (GO:0016763),1/38,0.19542825274918618,0.3398752221724977,7.011259259259259,11.446315162049935,TYMP,4,GO_MF,100,0.45900357643722534
GO_Molecular_Function_2021_fixed.gmt,N-acyltransferase activity (GO:0016410),1/39,0.20002657841846277,0.34413174781671013,6.828571428571428,10.989254342054481,SAT1,4,GO_MF,100,0.4612610194116041
GO_Biological_Process_2021_fixed.gmt,negative regulation of protein modification by small protein conjugation or removal (GO:1903321),1/55,0.2725103824090759,0.34413986376660166,4.763399323998069,6.192793357764851,ARRB1,4,GO_BP,100,0.4612610194116041
GO_Molecular_Function_2021_fixed.gmt,cysteine-type endopeptidase inhibitor activity (GO:0004869),1/40,0.20459900782651075,0.344587802655176,6.655133614627285,10.559722300621642,CST3,4,GO_MF,100,0.4616957449133465
GO_Molecular_Function_2021_fixed.gmt,transcription cis-regulatory region binding (GO:0000976),5/549,0.20249799297398693,0.344587802655176,1.8013998250218723,2.8768811026843313,CUX1;CEBPB;TCF7L2;RXRA;SPI1,4,GO_MF,100,0.4616957449133465
GO_Biological_Process_2021_fixed.gmt,chemokine-mediated signaling pathway (GO:0070098),1/56,0.27671439444461016,0.3474195823398648,4.677256203571993,6.009195513929035,PPBP,4,GO_BP,100,0.46283375528907456
GO_Biological_Process_2021_fixed.gmt,positive regulation of establishment of protein localization to mitochondrion (GO:1903749),1/56,0.27671439444461016,0.3474195823398648,4.677256203571993,6.009195513929035,BID,4,GO_BP,100,0.46283375528907456
GO_Biological_Process_2021_fixed.gmt,protein stabilization (GO:0050821),2/179,0.27557735450646215,0.3474195823398648,2.4459538294857905,3.1525578762048108,TESC;TYROBP,4,GO_BP,100,0.46283375528907456
GO_Biological_Process_2021_fixed.gmt,regulation of ATP metabolic process (GO:1903578),1/56,0.27671439444461016,0.3474195823398648,4.677256203571993,6.009195513929035,SLC2A6,4,GO_BP,100,0.46283375528907456
GO_Biological_Process_2021_fixed.gmt,sensory organ development (GO:0007423),1/56,0.27671439444461016,0.3474195823398648,4.677256203571993,6.009195513929035,MAFB,4,GO_BP,100,0.46283375528907456
GO_Cellular_Component_2021_fixed.gmt,aggresome (GO:0016235),1/35,0.19270660346581164,0.34803549764093994,7.127619643415702,11.736241826055577,FGR,4,GO_CC,100,0.4634889844697794
GO_Cellular_Component_2021_fixed.gmt,asymmetric synapse (GO:0032279),2/133,0.1940967198382165,0.34803549764093994,3.1352168965612943,5.139870467725346,ABI3;NEURL1,4,GO_CC,100,0.4634889844697794
GO_Molecular_Function_2021_fixed.gmt,carboxylic acid binding (GO:0031406),1/41,0.2091456846479463,0.34857614107991053,6.490260631001372,10.15546796525186,PSAP,4,GO_MF,100,0.4641262430953505
GO_Biological_Process_2021_fixed.gmt,carboxylic acid transport (GO:0046942),1/57,0.2808943932402399,0.35144310080173535,4.5941623971433,5.833559472304536,PSAP,4,GO_BP,100,0.46616682251697894
GO_Biological_Process_2021_fixed.gmt,monocarboxylic acid transport (GO:0015718),1/57,0.2808943932402399,0.35144310080173535,4.5941623971433,5.833559472304536,RXRA,4,GO_BP,100,0.46616682251697894
GO_Biological_Process_2021_fixed.gmt,positive regulation of interferon-gamma production (GO:0032729),1/57,0.2808943932402399,0.35144310080173535,4.5941623971433,5.833559472304536,LILRB1,4,GO_BP,100,0.46616682251697894
GO_Molecular_Function_2021_fixed.gmt,cell-cell adhesion mediator activity (GO:0098632),1/42,0.21366675177227906,0.35244000292334693,6.333333333333333,9.774472178656564,S100A11,4,GO_MF,100,0.46718936512425924
GO_Biological_Process_2021_fixed.gmt,membrane lipid biosynthetic process (GO:0046467),1/58,0.28505051435457734,0.3545910310901014,4.51395881006865,5.665419466984815,ALDH3B1,4,GO_BP,100,0.46869444509707986
GO_Biological_Process_2021_fixed.gmt,negative regulation of hydrolase activity (GO:0051346),1/58,0.28505051435457734,0.3545910310901014,4.51395881006865,5.665419466984815,CST3,4,GO_BP,100,0.46869444509707986
GO_Biological_Process_2021_fixed.gmt,positive regulation of mitochondrion organization (GO:0010822),1/58,0.28505051435457734,0.3545910310901014,4.51395881006865,5.665419466984815,BID,4,GO_BP,100,0.46869444509707986
GO_Biological_Process_2021_fixed.gmt,positive regulation of mitotic cell cycle phase transition (GO:1901992),1/58,0.28505051435457734,0.3545910310901014,4.51395881006865,5.665419466984815,AIF1,4,GO_BP,100,0.46869444509707986
GO_Biological_Process_2021_fixed.gmt,positive regulation of protein binding (GO:0032092),1/58,0.28505051435457734,0.3545910310901014,4.51395881006865,5.665419466984815,TCF7L2,4,GO_BP,100,0.46869444509707986
GO_Molecular_Function_2021_fixed.gmt,protein kinase inhibitor activity (GO:0004860),1/43,0.21816235130813635,0.35618343070716135,6.183790849673203,9.414919041225206,CDKN1C,4,GO_MF,100,0.46956880374328613
GO_Biological_Process_2021_fixed.gmt,phospholipid transport (GO:0015914),1/59,0.2891828925900438,0.35849392991953827,4.436497225970911,5.504344116935662,NPC2,4,GO_BP,100,0.4714585394074171
GO_Biological_Process_2021_fixed.gmt,positive regulation of apoptotic signaling pathway (GO:2001235),1/59,0.2891828925900438,0.35849392991953827,4.436497225970911,5.504344116935662,BID,4,GO_BP,100,0.4714585394074171
GO_Biological_Process_2021_fixed.gmt,response to reactive oxygen species (GO:0000302),1/59,0.2891828925900438,0.35849392991953827,4.436497225970911,5.504344116935662,HMOX1,4,GO_BP,100,0.4714585394074171
GO_Cellular_Component_2021_fixed.gmt,postsynaptic density (GO:0014069),2/138,0.20518318267689403,0.3616788304813047,3.019036924146413,4.781708047188248,ABI3;NEURL1,4,GO_CC,100,0.4739331981557468
GO_Biological_Process_2021_fixed.gmt,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193),1/60,0.29329166199703754,0.36234089899291155,4.361639392599145,5.349933368814694,PSAP,4,GO_BP,100,0.47414919773524344
GO_Biological_Process_2021_fixed.gmt,apical junction assembly (GO:0043297),1/60,0.29329166199703754,0.36234089899291155,4.361639392599145,5.349933368814694,RHOC,4,GO_BP,100,0.47414919773524344
GO_Biological_Process_2021_fixed.gmt,cellular response to chemokine (GO:1990869),1/60,0.29329166199703754,0.36234089899291155,4.361639392599145,5.349933368814694,PPBP,4,GO_BP,100,0.47414919773524344
GO_Biological_Process_2021_fixed.gmt,negative regulation of response to stimulus (GO:0048585),1/61,0.29737695587807944,0.36571614255313295,4.289256198347108,5.201815756611766,LYN,4,GO_BP,100,0.4760873498892588
GO_Biological_Process_2021_fixed.gmt,positive regulation of interleukin-8 production (GO:0032757),1/61,0.29737695587807944,0.36571614255313295,4.289256198347108,5.201815756611766,LILRA2,4,GO_BP,100,0.4760873498892588
GO_Biological_Process_2021_fixed.gmt,protein lipidation (GO:0006497),1/61,0.29737695587807944,0.36571614255313295,4.289256198347108,5.201815756611766,ZDHHC1,4,GO_BP,100,0.4760873498892588
GO_Biological_Process_2021_fixed.gmt,regulation of endocytosis (GO:0030100),1/61,0.29737695587807944,0.36571614255313295,4.289256198347108,5.201815756611766,LILRB1,4,GO_BP,100,0.4760873498892588
GO_Biological_Process_2021_fixed.gmt,negative regulation of kinase activity (GO:0033673),1/62,0.30143890679193286,0.37029029345690845,4.219226929111397,5.05964594074125,CDKN1C,4,GO_BP,100,0.4791265138775037
GO_Biological_Process_2021_fixed.gmt,COPII vesicle coating (GO:0048208),1/63,0.3054776465577069,0.37313145302698436,4.151438596491228,4.923102494144481,SERPINA1,4,GO_BP,100,0.48038343711263143
GO_Biological_Process_2021_fixed.gmt,amyloid fibril formation (GO:1990000),1/63,0.3054776465577069,0.37313145302698436,4.151438596491228,4.923102494144481,CST3,4,GO_BP,100,0.48038343711263143
GO_Biological_Process_2021_fixed.gmt,anterior/posterior pattern specification (GO:0009952),1/63,0.3054776465577069,0.37313145302698436,4.151438596491228,4.923102494144481,HES4,4,GO_BP,100,0.48038343711263143
GO_Biological_Process_2021_fixed.gmt,vesicle coating (GO:0006901),1/63,0.3054776465577069,0.37313145302698436,4.151438596491228,4.923102494144481,SERPINA1,4,GO_BP,100,0.48038343711263143
GO_Biological_Process_2021_fixed.gmt,"vesicle targeting, rough ER to cis-Golgi (GO:0048207)",1/63,0.3054776465577069,0.37313145302698436,4.151438596491228,4.923102494144481,SERPINA1,4,GO_BP,100,0.48038343711263143
GO_Molecular_Function_2021_fixed.gmt,endopeptidase regulator activity (GO:0061135),1/46,0.23149775384597335,0.3741377839934923,5.7746031746031745,8.449313370336252,CST3,4,GO_MF,100,0.4809331356186134
GO_Biological_Process_2021_fixed.gmt,negative regulation of macromolecule metabolic process (GO:0010605),2/194,0.30756041389885935,0.37482841874257833,2.2530546376700222,2.6565400955231584,LILRB2;SPI1,4,GO_BP,100,0.48117166281541385
GO_Biological_Process_2021_fixed.gmt,regulation of programmed cell death (GO:0043067),2/194,0.30756041389885935,0.37482841874257833,2.2530546376700222,2.6565400955231584,LGALS1;BID,4,GO_BP,100,0.48117166281541385
GO_Biological_Process_2021_fixed.gmt,antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844),1/64,0.3094933062589333,0.37614616674811396,4.085785329465396,4.791885907172017,PPBP,4,GO_BP,100,0.48216730549129516
GO_Biological_Process_2021_fixed.gmt,protein localization to membrane (GO:0072657),2/195,0.30968555819224924,0.37614616674811396,2.241258046266991,2.6271978064126316,TESC;BID,4,GO_BP,100,0.48216730549129516
GO_Biological_Process_2021_fixed.gmt,regulation of innate immune response (GO:0045088),1/64,0.3094933062589333,0.37614616674811396,4.085785329465396,4.791885907172017,FGR,4,GO_BP,100,0.48216730549129516
GO_Biological_Process_2021_fixed.gmt,cellular response to type I interferon (GO:0071357),1/65,0.3134860162476194,0.3794830722997498,4.022167822657419,4.665716786623618,IFITM3,4,GO_BP,100,0.4844699304770046
GO_Biological_Process_2021_fixed.gmt,regulation of cellular catabolic process (GO:0031329),1/65,0.3134860162476194,0.3794830722997498,4.022167822657419,4.665716786623618,PSAP,4,GO_BP,100,0.4844699304770046
GO_Biological_Process_2021_fixed.gmt,type I interferon signaling pathway (GO:0060337),1/65,0.3134860162476194,0.3794830722997498,4.022167822657419,4.665716786623618,IFITM3,4,GO_BP,100,0.4844699304770046
GO_Biological_Process_2021_fixed.gmt,cellular response to nutrient levels (GO:0031669),1/66,0.31745590614828556,0.3834299827332924,3.9604928351412885,4.544334227423533,CD68,4,GO_BP,100,0.48839101390648704
GO_Biological_Process_2021_fixed.gmt,regulation of protein localization (GO:0032880),1/66,0.31745590614828556,0.3834299827332924,3.9604928351412885,4.544334227423533,CAMK1,4,GO_BP,100,0.48839101390648704
GO_Biological_Process_2021_fixed.gmt,modification-dependent protein catabolic process (GO:0019941),2/201,0.32240892877401667,0.3889777366124018,2.172961990775756,2.459650805400547,ARRB1;RNF144B,4,GO_BP,100,0.49162047540576986
GO_Molecular_Function_2021_fixed.gmt,amino acid transmembrane transporter activity (GO:0015171),1/49,0.24460898991147226,0.3913743838583556,5.416036655211913,7.626290358406663,SLC7A7,4,GO_MF,100,0.4930573352937321
GO_Biological_Process_2021_fixed.gmt,canonical Wnt signaling pathway (GO:0060070),1/68,0.32532774057023617,0.3916250418222999,3.8426250812215725,4.314968903367237,TCF7L2,4,GO_BP,100,0.49306311119484053
GO_Biological_Process_2021_fixed.gmt,regulation of translational initiation (GO:0006446),1/68,0.32532774057023617,0.3916250418222999,3.8426250812215725,4.314968903367237,CEBPB,4,GO_BP,100,0.49306311119484053
GO_Biological_Process_2021_fixed.gmt,regulation of angiogenesis (GO:0045765),2/203,0.3266382787520738,0.39276527178085846,2.151100474253748,2.4068704110486383,HMOX1;ITGAX,4,GO_BP,100,0.49376150852400535
GO_Cellular_Component_2021_fixed.gmt,cortical actin cytoskeleton (GO:0030864),1/42,0.22660116387144372,0.39277535071050246,5.92173008581087,8.791186084205345,COTL1,4,GO_CC,100,0.49376150852400535
GO_Molecular_Function_2021_fixed.gmt,cholesterol binding (GO:0015485),1/50,0.24893023065228323,0.39434491984520115,5.306172839506173,7.378671729141656,NPC2,4,GO_MF,100,0.49548450995013416
GO_Biological_Process_2021_fixed.gmt,cellular response to decreased oxygen levels (GO:0036294),1/69,0.32922994073910816,0.3950028478789966,3.7862722499679857,4.206544169711796,HMOX1,4,GO_BP,100,0.49589418190287066
GO_Biological_Process_2021_fixed.gmt,supramolecular fiber organization (GO:0097435),3/351,0.32902928034744683,0.3950028478789966,1.7444222029398877,1.9391146079666863,RHOC;CST3;TPPP3,4,GO_BP,100,0.49589418190287066
GO_Biological_Process_2021_fixed.gmt,COPII-coated vesicle budding (GO:0090114),1/70,0.3331098321230492,0.3970140336549241,3.731541082923135,4.102019740393187,SERPINA1,4,GO_BP,100,0.4974160398182019
GO_Biological_Process_2021_fixed.gmt,carbohydrate homeostasis (GO:0033500),1/70,0.3331098321230492,0.3970140336549241,3.731541082923135,4.102019740393187,TCF7L2,4,GO_BP,100,0.4974160398182019
GO_Biological_Process_2021_fixed.gmt,defense response to Gram-positive bacterium (GO:0050830),1/70,0.3331098321230492,0.3970140336549241,3.731541082923135,4.102019740393187,FGR,4,GO_BP,100,0.4974160398182019
GO_Biological_Process_2021_fixed.gmt,regulation of inflammatory response (GO:0050727),2/206,0.33296983080190196,0.3970140336549241,2.1191099665803446,2.330392416782737,HCK;LILRA5,4,GO_BP,100,0.4974160398182019
GO_Biological_Process_2021_fixed.gmt,sterol metabolic process (GO:0016125),1/70,0.3331098321230492,0.3970140336549241,3.731541082923135,4.102019740393187,RXRA,4,GO_BP,100,0.4974160398182019
GO_Biological_Process_2021_fixed.gmt,wound healing (GO:0042060),1/70,0.3331098321230492,0.3970140336549241,3.731541082923135,4.102019740393187,HMOX1,4,GO_BP,100,0.4974160398182019
GO_Molecular_Function_2021_fixed.gmt,inorganic cation transmembrane transporter activity (GO:0022890),1/51,0.2532271130614743,0.39721900088074397,5.2006600660066,7.1429428466628835,P2RX1,4,GO_MF,100,0.4975893956371627
GO_Biological_Process_2021_fixed.gmt,cholesterol homeostasis (GO:0042632),1/71,0.33696754076887,0.3985360082835322,3.6783625730994154,4.001207569295654,NPC2,4,GO_BP,100,0.49763491221927525
GO_Biological_Process_2021_fixed.gmt,histone acetylation (GO:0016573),1/71,0.33696754076887,0.3985360082835322,3.6783625730994154,4.001207569295654,SPI1,4,GO_BP,100,0.49763491221927525
GO_Biological_Process_2021_fixed.gmt,phosphatidylinositol-mediated signaling (GO:0048015),1/71,0.33696754076887,0.3985360082835322,3.6783625730994154,4.001207569295654,CSF1R,4,GO_BP,100,0.49763491221927525
GO_Biological_Process_2021_fixed.gmt,positive regulation of cellular protein localization (GO:1903829),1/71,0.33696754076887,0.3985360082835322,3.6783625730994154,4.001207569295654,TYROBP,4,GO_BP,100,0.49763491221927525
GO_Biological_Process_2021_fixed.gmt,regulation of G1/S transition of mitotic cell cycle (GO:2000045),1/71,0.33696754076887,0.3985360082835322,3.6783625730994154,4.001207569295654,AIF1,4,GO_BP,100,0.49763491221927525
GO_Biological_Process_2021_fixed.gmt,regulation of glycolytic process (GO:0006110),1/71,0.33696754076887,0.3985360082835322,3.6783625730994154,4.001207569295654,SLC2A6,4,GO_BP,100,0.49763491221927525
GO_Biological_Process_2021_fixed.gmt,regulation of protein kinase B signaling (GO:0051896),2/207,0.33507682088429896,0.3985360082835322,2.108654026116126,2.3055927333276047,TCF7L2;CD86,4,GO_BP,100,0.49763491221927525
GO_Biological_Process_2021_fixed.gmt,cell junction organization (GO:0034330),1/72,0.34080319201963566,0.4000089582771185,3.626671574039995,3.9039310431554357,C1QA,4,GO_BP,100,0.4976631019630895
GO_Biological_Process_2021_fixed.gmt,cell morphogenesis involved in differentiation (GO:0000904),1/72,0.34080319201963566,0.4000089582771185,3.626671574039995,3.9039310431554357,SPI1,4,GO_BP,100,0.4976631019630895
GO_Biological_Process_2021_fixed.gmt,cytoskeleton-dependent cytokinesis (GO:0061640),1/72,0.34080319201963566,0.4000089582771185,3.626671574039995,3.9039310431554357,RHOC,4,GO_BP,100,0.4976631019630895
GO_Biological_Process_2021_fixed.gmt,extrinsic apoptotic signaling pathway (GO:0097191),1/72,0.34080319201963566,0.4000089582771185,3.626671574039995,3.9039310431554357,BID,4,GO_BP,100,0.4976631019630895
GO_Biological_Process_2021_fixed.gmt,negative regulation of epithelial cell proliferation (GO:0050680),1/72,0.34080319201963566,0.4000089582771185,3.626671574039995,3.9039310431554357,CDKN1C,4,GO_BP,100,0.4976631019630895
GO_Biological_Process_2021_fixed.gmt,positive regulation of protein secretion (GO:0050714),1/72,0.34080319201963566,0.4000089582771185,3.626671574039995,3.9039310431554357,TCF7L2,4,GO_BP,100,0.4976631019630895
GO_Biological_Process_2021_fixed.gmt,sterol homeostasis (GO:0055092),1/72,0.34080319201963566,0.4000089582771185,3.626671574039995,3.9039310431554357,NPC2,4,GO_BP,100,0.4976631019630895
GO_Biological_Process_2021_fixed.gmt,endoplasmic reticulum organization (GO:0007029),1/73,0.34461691051854665,0.4027360867789718,3.5764065335753177,3.8100241434388464,HMOX1,4,GO_BP,100,0.49864787940432526
GO_Biological_Process_2021_fixed.gmt,neurotransmitter transport (GO:0006836),1/73,0.34461691051854665,0.4027360867789718,3.5764065335753177,3.8100241434388464,STXBP2,4,GO_BP,100,0.49864787940432526
GO_Biological_Process_2021_fixed.gmt,regulation of Rho protein signal transduction (GO:0035023),1/73,0.34461691051854665,0.4027360867789718,3.5764065335753177,3.8100241434388464,ARRB1,4,GO_BP,100,0.49864787940432526
GO_Biological_Process_2021_fixed.gmt,regulation of actin filament-based process (GO:0032970),1/73,0.34461691051854665,0.4027360867789718,3.5764065335753177,3.8100241434388464,RHOC,4,GO_BP,100,0.49864787940432526
GO_Molecular_Function_2021_fixed.gmt,L-amino acid transmembrane transporter activity (GO:0015179),1/53,0.26174834321368357,0.404260856779503,5.001693121693122,6.704128207017656,SLC7A7,4,GO_MF,100,0.49973153602309206
GO_Molecular_Function_2021_fixed.gmt,actin binding (GO:0003779),2/177,0.26733169505149323,0.404260856779503,2.5048732943469787,3.3045918871927547,TNNI2;COTL1,4,GO_MF,100,0.49973153602309206
GO_Molecular_Function_2021_fixed.gmt,iron ion binding (GO:0005506),1/54,0.26597295927540765,0.404260856779503,4.9077881619937695,6.499681433055317,FTL,4,GO_MF,100,0.49973153602309206
GO_Molecular_Function_2021_fixed.gmt,kinase binding (GO:0019900),4/461,0.26782281761642074,0.404260856779503,1.740221120853984,2.292618894181487,TCF7L2;AP2A1;FGR;RHOC,4,GO_MF,100,0.49973153602309206
GO_Biological_Process_2021_fixed.gmt,cellular response to amino acid starvation (GO:0034198),1/74,0.34840882021280145,0.40541435376753326,3.5275092493137605,3.719330679969553,CEBPB,4,GO_BP,100,0.5000411751990026
GO_Biological_Process_2021_fixed.gmt,negative regulation of protein binding (GO:0032091),1/74,0.34840882021280145,0.40541435376753326,3.5275092493137605,3.719330679969553,CAMK1,4,GO_BP,100,0.5000411751990026
GO_Biological_Process_2021_fixed.gmt,regulation of stress fiber assembly (GO:0051492),1/74,0.34840882021280145,0.40541435376753326,3.5275092493137605,3.719330679969553,RHOC,4,GO_BP,100,0.5000411751990026
GO_Biological_Process_2021_fixed.gmt,sphingolipid biosynthetic process (GO:0030148),1/74,0.34840882021280145,0.40541435376753326,3.5275092493137605,3.719330679969553,ALDH3B1,4,GO_BP,100,0.5000411751990026
GO_Biological_Process_2021_fixed.gmt,negative regulation of multicellular organismal process (GO:0051241),2/214,0.34977141127863404,0.4065622533249499,2.0382178907065787,2.1410978528823654,TIMP1;SPI1,4,GO_BP,100,0.500894886970762
GO_Biological_Process_2021_fixed.gmt,positive regulation of immune response (GO:0050778),1/75,0.35217904435743547,0.4080445304934488,3.479924643824326,3.6317035892989007,LILRB1,4,GO_BP,100,0.5014806197263623
GO_Biological_Process_2021_fixed.gmt,regulation of hematopoietic progenitor cell differentiation (GO:1901532),1/75,0.35217904435743547,0.4080445304934488,3.479924643824326,3.6317035892989007,SPI1,4,GO_BP,100,0.5014806197263623
GO_Biological_Process_2021_fixed.gmt,response to amino acid starvation (GO:1990928),1/75,0.35217904435743547,0.4080445304934488,3.479924643824326,3.6317035892989007,CEBPB,4,GO_BP,100,0.5014806197263623
GO_Biological_Process_2021_fixed.gmt,actomyosin structure organization (GO:0031032),1/76,0.355927705519141,0.4094430566473999,3.4336005576856046,3.547004291579632,ARRB1,4,GO_BP,100,0.5024554987208811
GO_Biological_Process_2021_fixed.gmt,chloride transport (GO:0006821),1/76,0.355927705519141,0.4094430566473999,3.4336005576856046,3.547004291579632,TTYH3,4,GO_BP,100,0.5024554987208811
